"Continent ID","Continent","Country ID","Country","Trade Value","Share"
"na","North America","maf","Saint Maarten",108556,0.00001827627707309568
"na","North America","msr","Montserrat",112847,0.000018998701489255576
"na","North America","mtq","Martinique",148526,0.000025005548551518193
"na","North America","nic","Nicaragua",499443607,0.08408535450751971
"na","North America","pan","Panama",63111262,0.010625289350609222
"na","North America","pcz","Panama Canal Zone",295544,0.00004975721315533909
"na","North America","pri","Puerto Rico",541685708,0.09119715249220679
"na","North America","slv","El Salvador",282986516,0.04764305956709923
"na","North America","spm","Saint Pierre and Miquelon",8777,0.000001477678653142717
"na","North America","sxm","Saint Martin",117428,0.000019769949741511107
"na","North America","tca","Turks and Caicos Islands",105178,0.000017707563561609283
"na","North America","tto","Trinidad and Tobago",279394092,0.047038246047919834
"na","North America","usa","United States",253361104154,42.65538283525514
"na","North America","vct","Saint Vincent and the Grenadines",73233,0.000012329365478591842
"na","North America","vgb","British Virgin Islands",31477939,0.005299564601256535
"na","North America","vir","Virgin Islands",1214150,0.00020441193308798336
"oc","Oceania","asm","American Samoa",204863,0.00003449033632434504
"oc","Oceania","aus","Australia",928207537,0.15627121603179658
"oc","Oceania","cok","Cook Islands",3647,6.14001828416485e-7
"oc","Oceania","fji","Fiji",6475581,0.0010902162254069236
"oc","Oceania","fsm","Micronesia",8067619,0.0013582486473725183
"oc","Oceania","gum","Guam",5098,8.58289366950162e-7
"oc","Oceania","hmd","Heard and McDonald Islands",74840,0.00001259991687378386
"oc","Oceania","kir","Kiribati",8187,0.0000013783474003964252
"oc","Oceania","mhl","Marshall Islands",1648330,0.000277509633625924
"oc","Oceania","mnp","Northern Mariana Islands",20451,0.000003443090593075277
"oc","Oceania","ncl","New Caledonia",168683,0.000028399141876275824
"oc","Oceania","nfk","Norfolk Island",702,1.1818735496253702e-7
"oc","Oceania","niu","Niue",105367,0.0000177393832340992
"oc","Oceania","nru","Nauru",4775967,0.0008040725172626254
"oc","Oceania","nzl","New Zealand",523691143,0.08816762251919905
"oc","Oceania","pcn","Pitcairn Islands",108846,0.000018325100909191313
"oc","Oceania","plw","Palau",468794,0.00007892524627109341
"oc","Oceania","png","Papua New Guinea",56402,0.000009495731046434491
"oc","Oceania","pyf","French Polynesia",99272,0.000016713240885813355
"oc","Oceania","slb","Solomon Islands",19563,0.0000032935886397893323
"oc","Oceania","tkl","Tokelau",151439,0.000025495975567196073
"oc","Oceania","ton","Tonga",2997,5.045690923400618e-7
"oc","Oceania","tuv","Tuvalu",55096,0.000009275855425948631
"oc","Oceania","vut","Vanuatu",2314244,0.00038962161979760895
"oc","Oceania","wlf","Wallis and Futuna",89051,0.000014992453200525474
"oc","Oceania","wsm","Samoa",4908785,0.0008264334974783152
"sa","South America","arg","Argentina",1139280075,0.19180697809938857
"sa","South America","bol","Bolivia",84680259,0.01425660374466178
"sa","South America","bra","Brazil",13491619649,2.271422849680772
"sa","South America","bvt","Bouvet Island",110780,0.00001865070538853255
"sa","South America","chl","Chile",2077063653,0.3496903977733544
